terrainSize:60,40
camera:30,9,20,20
qntCells:600
auxin0-36;1.569733;0;0.9550098;0.1;cell0-0
auxin0-37;0.5200413;0;0.9872952;0.1;cell0-0
auxin0-38;0.2496941;0;1.201026;0.1;cell0-0
auxin0-39;1.07148;0;1.798923;0.1;cell0-0
auxin0-40;0.8815089;0;0.5565982;0.1;cell0-0
auxin0-41;0.8936551;0;0.9157647;0.1;cell0-0
auxin0-42;0.8402983;0;1.94753;0.1;cell0-0
auxin0-43;1.682232;0;0.06206635;0.1;cell0-0
auxin0-44;0.2114379;0;0.08940738;0.1;cell0-0
auxin0-45;1.554283;0;0.3116484;0.1;cell0-0
auxin0-46;0.1975857;0;0.4226277;0.1;cell0-0
auxin0-47;0.9134742;0;1.486122;0.1;cell0-0
auxin0-48;1.495923;0;0.7982907;0.1;cell0-0
auxin0-49;1.405648;0;1.793555;0.1;cell0-0
auxin0-50;0.8346106;0;1.31472;0.1;cell0-0
auxin0-51;0.1891685;0;1.032175;0.1;cell0-0
auxin0-52;1.562726;0;1.387819;0.1;cell0-0
auxin0-53;0.4325027;0;0.5269475;0.1;cell0-0
auxin0-54;1.926724;0;0.4347168;0.1;cell0-0
auxin0-55;1.711986;0;0.4784417;0.1;cell0-0
auxin0-56;1.857111;0;1.402116;0.1;cell0-0
auxin0-57;0.6474341;0;0.5286989;0.1;cell0-0
auxin0-58;0.04069485;0;1.62922;0.1;cell0-0
auxin0-59;0.108647;0;0.7105945;0.1;cell0-0
auxin0-60;1.335718;0;1.552412;0.1;cell0-0
auxin0-61;1.002405;0;0.628529;0.1;cell0-0
auxin0-62;0.6162894;0;1.800538;0.1;cell0-0
auxin0-63;0.3535863;0;0.3728765;0.1;cell0-0
auxin1-0;0.5467428;0;2.051518;0.1;cell0-2
auxin1-1;0.2005354;0;3.531873;0.1;cell0-2
auxin1-2;1.146262;0;2.504653;0.1;cell0-2
auxin1-3;1.665841;0;3.14373;0.1;cell0-2
auxin1-4;0.7951341;0;3.771911;0.1;cell0-2
auxin1-5;0.439568;0;2.493985;0.1;cell0-2
auxin1-6;1.792733;0;3.786414;0.1;cell0-2
auxin1-7;0.2523377;0;2.72277;0.1;cell0-2
auxin1-8;1.574356;0;2.66433;0.1;cell0-2
auxin1-9;1.45829;0;2.981802;0.1;cell0-2
auxin1-10;0.3961218;0;3.724479;0.1;cell0-2
auxin1-11;0.3971426;0;3.278196;0.1;cell0-2
auxin1-12;1.52253;0;2.796254;0.1;cell0-2
auxin1-13;0.3715124;0;2.088265;0.1;cell0-2
auxin1-14;0.8928405;0;3.717881;0.1;cell0-2
auxin1-15;1.230529;0;3.659659;0.1;cell0-2
auxin1-16;0.4586537;0;3.961711;0.1;cell0-2
auxin1-17;1.634441;0;3.638129;0.1;cell0-2
auxin1-18;1.343599;0;2.058176;0.1;cell0-2
auxin1-19;1.418397;0;3.41834;0.1;cell0-2
auxin1-20;0.201354;0;2.187061;0.1;cell0-2
auxin1-21;0.764244;0;3.483733;0.1;cell0-2
auxin1-22;1.053739;0;3.674733;0.1;cell0-2
auxin1-23;0.6241595;0;2.634398;0.1;cell0-2
auxin1-24;1.409799;0;3.233298;0.1;cell0-2
auxin1-25;1.163499;0;2.13821;0.1;cell0-2
auxin1-26;1.346069;0;3.788951;0.1;cell0-2
auxin1-27;1.321426;0;3.600748;0.1;cell0-2
auxin1-28;0.585117;0;3.428692;0.1;cell0-2
auxin1-29;1.516898;0;2.109372;0.1;cell0-2
auxin1-30;1.94825;0;3.777418;0.1;cell0-2
auxin1-31;1.337813;0;3.145836;0.1;cell0-2
auxin1-32;1.731178;0;3.292422;0.1;cell0-2
auxin1-33;0.3946808;0;2.993999;0.1;cell0-2
auxin1-34;1.818019;0;2.761048;0.1;cell0-2
auxin1-35;0.1960017;0;2.879956;0.1;cell0-2
auxin1-36;1.85555;0;2.368615;0.1;cell0-2
auxin1-37;0.5579346;0;2.861023;0.1;cell0-2
auxin1-38;0.8628441;0;3.525305;0.1;cell0-2
auxin1-39;0.05467564;0;2.998382;0.1;cell0-2
auxin1-40;0.9297355;0;3.969043;0.1;cell0-2
auxin1-41;1.028067;0;2.156677;0.1;cell0-2
auxin1-42;0.4401578;0;2.781906;0.1;cell0-2
auxin1-43;0.1143104;0;2.580446;0.1;cell0-2
auxin1-44;1.50986;0;3.613127;0.1;cell0-2
auxin1-45;0.3126501;0;3.629005;0.1;cell0-2
auxin1-46;0.5733145;0;2.194545;0.1;cell0-2
auxin1-47;0.2723723;0;2.519701;0.1;cell0-2
auxin1-48;0.9749616;0;2.521482;0.1;cell0-2
auxin1-49;1.158992;0;3.755053;0.1;cell0-2
auxin1-50;1.017911;0;3.503565;0.1;cell0-2
auxin1-51;0.6214706;0;3.841558;0.1;cell0-2
auxin1-52;0.8796695;0;3.065879;0.1;cell0-2
auxin1-53;0.055599;0;3.101402;0.1;cell0-2
auxin1-54;1.822601;0;3.088192;0.1;cell0-2
auxin1-55;1.97191;0;2.759823;0.1;cell0-2
auxin1-56;1.780358;0;3.511024;0.1;cell0-2
auxin1-57;0.8369948;0;2.819185;0.1;cell0-2
auxin1-58;0.4650792;0;2.192425;0.1;cell0-2
auxin1-59;1.907038;0;2.116502;0.1;cell0-2
auxin1-60;0.04140697;0;2.671446;0.1;cell0-2
auxin1-61;0.3460816;0;2.368719;0.1;cell0-2
auxin1-62;1.245045;0;3.96671;0.1;cell0-2
auxin1-63;1.497545;0;3.790281;0.1;cell0-2
auxin2-0;1.341763;0;4.845479;0.1;cell0-4
auxin2-1;1.908958;0;4.767001;0.1;cell0-4
auxin2-2;1.532528;0;4.587398;0.1;cell0-4
auxin2-3;0.8248551;0;5.430383;0.1;cell0-4
auxin2-4;0.5227867;0;4.873387;0.1;cell0-4
auxin2-5;0.8256222;0;5.941472;0.1;cell0-4
auxin2-6;1.23269;0;5.085975;0.1;cell0-4
auxin2-7;1.475782;0;5.978007;0.1;cell0-4
auxin2-8;1.541615;0;4.89306;0.1;cell0-4
auxin2-9;0.5830147;0;5.72254;0.1;cell0-4
auxin2-10;0.1843551;0;4.625566;0.1;cell0-4
auxin2-11;1.300284;0;4.945063;0.1;cell0-4
auxin2-12;0.05541679;0;4.522533;0.1;cell0-4
auxin2-13;1.796197;0;5.234528;0.1;cell0-4
auxin2-14;0.8353722;0;5.765672;0.1;cell0-4
auxin2-15;1.030172;0;4.695328;0.1;cell0-4
auxin2-16;1.728449;0;4.930407;0.1;cell0-4
auxin2-17;0.9464227;0;4.622756;0.1;cell0-4
auxin2-18;0.4657626;0;4.759947;0.1;cell0-4
auxin2-19;0.8536869;0;4.11341;0.1;cell0-4
auxin2-20;0.6657287;0;5.337885;0.1;cell0-4
auxin2-21;0.01452619;0;4.948634;0.1;cell0-4
auxin2-22;1.544247;0;4.452456;0.1;cell0-4
auxin2-23;0.9273074;0;5.633712;0.1;cell0-4
auxin2-24;1.584841;0;5.330945;0.1;cell0-4
auxin2-25;0.879439;0;5.007326;0.1;cell0-4
auxin2-26;0.01382516;0;5.4269;0.1;cell0-4
auxin2-27;0.8611753;0;4.537194;0.1;cell0-4
auxin2-28;0.3382672;0;4.75859;0.1;cell0-4
auxin2-29;0.4556093;0;4.0581;0.1;cell0-4
auxin2-30;0.9404026;0;5.355518;0.1;cell0-4
auxin2-31;0.1365324;0;4.890083;0.1;cell0-4
auxin2-32;1.6859;0;4.143907;0.1;cell0-4
auxin2-33;1.835377;0;5.684618;0.1;cell0-4
auxin2-34;1.343544;0;5.939677;0.1;cell0-4
auxin2-35;1.654268;0;5.964577;0.1;cell0-4
auxin2-36;1.877894;0;5.047273;0.1;cell0-4
auxin2-37;0.3504577;0;4.442314;0.1;cell0-4
auxin2-38;1.956034;0;5.915989;0.1;cell0-4
auxin2-39;0.5775623;0;5.957179;0.1;cell0-4
auxin2-40;1.87629;0;4.313107;0.1;cell0-4
auxin2-41;1.371057;0;4.215778;0.1;cell0-4
auxin2-42;1.378787;0;5.581543;0.1;cell0-4
auxin2-43;0.3278311;0;5.421815;0.1;cell0-4
auxin2-44;1.20243;0;4.376451;0.1;cell0-4
auxin2-45;0.8382795;0;5.233367;0.1;cell0-4
auxin2-46;1.558643;0;5.047844;0.1;cell0-4
auxin2-47;0.7942581;0;4.328427;0.1;cell0-4
auxin2-48;1.451083;0;4.52177;0.1;cell0-4
auxin2-49;1.920028;0;4.069387;0.1;cell0-4
auxin2-50;0.2200314;0;4.756441;0.1;cell0-4
auxin2-51;0.4454131;0;4.364763;0.1;cell0-4
auxin2-52;1.35659;0;5.388153;0.1;cell0-4
auxin2-53;0.4349143;0;5.516164;0.1;cell0-4
auxin2-54;0.3650099;0;4.997416;0.1;cell0-4
auxin2-55;1.155804;0;4.810897;0.1;cell0-4
auxin2-56;1.307918;0;4.113286;0.1;cell0-4
auxin2-57;1.49579;0;4.764219;0.1;cell0-4
auxin2-58;1.081077;0;5.83142;0.1;cell0-4
auxin2-59;0.6312351;0;4.96379;0.1;cell0-4
auxin2-60;0.03365536;0;5.315964;0.1;cell0-4
auxin2-61;0.09452084;0;5.760406;0.1;cell0-4
auxin2-62;0.5131404;0;4.280502;0.1;cell0-4
auxin2-63;0.3311304;0;4.098338;0.1;cell0-4
auxin3-0;0.8510478;0;7.959389;0.1;cell0-6
auxin3-1;0.6081033;0;6.909338;0.1;cell0-6
auxin3-2;0.4661308;0;6.264303;0.1;cell0-6
auxin3-3;0.5665524;0;7.195461;0.1;cell0-6
auxin3-4;0.2909687;0;6.788841;0.1;cell0-6
auxin3-5;0.9084612;0;6.502279;0.1;cell0-6
auxin3-6;1.960894;0;6.36299;0.1;cell0-6
auxin3-7;0.6507171;0;7.462199;0.1;cell0-6
auxin3-8;0.49655;0;6.479582;0.1;cell0-6
auxin3-9;0.5369549;0;7.617867;0.1;cell0-6
auxin3-10;0.3037536;0;6.213869;0.1;cell0-6
auxin3-11;1.398184;0;7.910473;0.1;cell0-6
auxin3-12;0.7218331;0;7.064145;0.1;cell0-6
auxin3-13;0.6946865;0;6.03707;0.1;cell0-6
auxin3-14;0.2268214;0;6.965485;0.1;cell0-6
auxin3-15;1.187364;0;7.693396;0.1;cell0-6
auxin3-16;1.597693;0;7.585778;0.1;cell0-6
auxin3-17;0.3588546;0;6.357316;0.1;cell0-6
auxin3-18;1.450793;0;6.348741;0.1;cell0-6
auxin3-19;0.1869075;0;7.066365;0.1;cell0-6
auxin3-20;1.213643;0;7.099784;0.1;cell0-6
auxin3-21;0.07466161;0;7.502736;0.1;cell0-6
auxin3-22;0.908428;0;7.189831;0.1;cell0-6
auxin3-23;0.6899501;0;6.307623;0.1;cell0-6
auxin3-24;1.673729;0;7.827033;0.1;cell0-6
auxin3-25;0.6392984;0;6.410729;0.1;cell0-6
auxin3-26;1.767473;0;7.370198;0.1;cell0-6
auxin3-27;1.060101;0;6.118455;0.1;cell0-6
auxin3-28;0.2092555;0;7.74238;0.1;cell0-6
auxin3-29;1.11751;0;7.157983;0.1;cell0-6
auxin3-30;0.1087988;0;6.977717;0.1;cell0-6
auxin3-31;1.978372;0;7.088139;0.1;cell0-6
auxin3-32;1.066281;0;7.717471;0.1;cell0-6
auxin3-33;0.3632394;0;6.0694;0.1;cell0-6
auxin3-34;1.886282;0;7.183827;0.1;cell0-6
