1;agent39;17.97092;0;1.826249;Goal;cell16-0
1;agent40;23.73342;0;1.055812;Goal;cell22-0
1;agent41;7.096549;0;1.484239;Goal;cell6-0
1;agent42;12.49019;0;3.739096;Goal;cell12-2
1;agent43;7.84048;0;3.777795;Goal;cell6-2
1;agent44;13.86854;0;1.120132;Goal;cell12-0
1;agent45;1.639778;0;2.859391;Goal;cell0-2
1;agent46;4.14637;0;2.922338;Goal;cell4-2
1;agent47;6.944001;0;2.291433;Goal;cell6-2
1;agent48;15.21243;0;3.183518;Goal;cell14-2
1;agent49;24.96452;0;3.109197;Goal;cell24-2
2;agent0;20.11083;0;0.3898806;Goal;cell20-0
2;agent1;8.706362;0;2.018604;Goal;cell8-0
2;agent2;3.57319;0;0.3582909;Goal;cell2-0
2;agent3;21.91038;0;1.663131;Goal;cell20-0
2;agent4;9.842772;0;0.1024682;Goal;cell8-0
2;agent5;8.591023;0;0.568261;Goal;cell8-0
2;agent6;26.7651;0;1.579966;Goal;cell26-0
2;agent7;12.95048;0;0.2771758;Goal;cell12-0
2;agent8;2.427884;0;0.8618624;Goal;cell2-0
2;agent9;4.99299;0;1.677763;Goal;cell4-0
2;agent10;1.856129;0;1.519521;Goal;cell0-0
2;agent11;9.879071;0;1.600296;Goal;cell8-0
2;agent12;5.98169;0;1.722051;Goal;cell4-0
2;agent13;19.3761;0;1.832888;Goal;cell18-0
2;agent14;23.34507;0;0.3819038;Goal;cell22-0
2;agent15;19.18553;0;0.07552474;Goal;cell18-0
2;agent16;3.717733;0;1.517975;Goal;cell2-0
2;agent17;6.104383;0;0.877668;Goal;cell6-0
2;agent18;18.20047;0;0.3173161;Goal;cell18-0
2;agent19;14.78754;0;1.25695;Goal;cell14-0
2;agent20;11.95733;0;0.8589343;Goal;cell10-0
2;agent21;14.09295;0;1.961561;Goal;cell14-0
2;agent22;22.35723;0;0.64253;Goal;cell22-0
2;agent23;23.00786;0;1.528501;Goal;cell22-0
2;agent24;15.70418;0;1.974742;Goal;cell14-0
2;agent25;24.3992;0;0.223521;Goal;cell24-0
2;agent26;0.04118563;0;0.1004721;Goal;cell0-0
2;agent27;4.697097;0;0.6155808;Goal;cell4-0
2;agent28;15.90524;0;0.7246354;Goal;cell14-0
2;agent29;25.45034;0;1.694997;Goal;cell24-0
2;agent30;16.80016;0;1.556765;Goal;cell16-0
2;agent31;1.044235;0;1.942646;Goal;cell0-0
2;agent32;6.825706;0;0.1061423;Goal;cell6-0
2;agent33;8.218815;0;1.383544;Goal;cell8-0
2;agent34;25.23938;0;0.2282604;Goal;cell24-0
2;agent35;11.58379;0;1.697027;Goal;cell10-0
2;agent36;0.9432899;0;0.8274671;Goal;cell0-0
2;agent37;14.83285;0;0.3752157;Goal;cell14-0
2;agent38;18.52684;0;1.132404;Goal;cell18-0
2;agent39;17.97056;0;1.856247;Goal;cell16-0
2;agent40;23.74393;0;1.08391;Goal;cell22-0
2;agent41;7.107777;0;1.493222;Goal;cell6-0
2;agent42;12.49274;0;3.766342;Goal;cell12-2
2;agent43;7.851748;0;3.805395;Goal;cell6-2
2;agent44;13.85648;0;1.129659;Goal;cell12-0
2;agent45;1.657343;0;2.883711;Goal;cell0-2
2;agent46;4.150249;0;2.948947;Goal;cell4-2
2;agent47;6.951699;0;2.320428;Goal;cell6-2
2;agent48;15.21344;0;3.213192;Goal;cell14-2
2;agent49;24.96075;0;3.131017;Goal;cell24-2
3;agent0;20.203;0;0.8813112;Goal;cell20-0
3;agent1;8.888707;0;2.484168;Goal;cell8-2
3;agent2;3.666209;0;0.7870634;Goal;cell2-0
3;agent3;21.61106;0;1.992195;Goal;cell20-0
3;agent4;10.11565;0;0.5214428;Goal;cell8-0
3;agent5;8.753958;0;0.7476547;Goal;cell8-0
3;agent6;26.66669;0;1.954284;Goal;cell26-0
3;agent7;12.96804;0;0.5547719;Goal;cell12-0
3;agent8;2.748309;0;1.245695;Goal;cell2-0
3;agent9;5.05285;0;2.174167;Goal;cell4-0
3;agent10;2.091754;0;1.960521;Goal;cell0-0
3;agent11;10.03179;0;2.076403;Goal;cell8-0
3;agent12;6.004363;0;2.221537;Goal;cell4-0
3;agent13;19.45581;0;2.326493;Goal;cell18-0
3;agent14;23.24856;0;0.5606362;Goal;cell22-0
3;agent15;19.06824;0;0.5615749;Goal;cell18-0
3;agent16;3.755327;0;2.000673;Goal;cell2-0
3;agent17;6.180868;0;1.103209;Goal;cell6-0
3;agent18;17.79612;0;0.6114266;Goal;cell18-0
3;agent19;14.83784;0;1.647679;Goal;cell14-0
3;agent20;12.05843;0;1.206465;Goal;cell10-0
3;agent21;14.00555;0;2.453865;Goal;cell14-0
3;agent22;21.92788;0;0.8001799;Goal;cell22-0
3;agent23;23.08248;0;2.022902;Goal;cell22-0
3;agent24;15.85051;0;2.452851;Goal;cell14-0
3;agent25;24.35447;0;0.6629379;Goal;cell24-0
3;agent26;0.3278927;0;0.510105;Goal;cell0-0
3;agent27;4.805768;0;0.9959594;Goal;cell4-0
3;agent28;16.03419;0;1.041367;Goal;cell14-0
3;agent29;25.28685;0;2.106869;Goal;cell24-0
3;agent30;16.80284;0;2.056758;Goal;cell16-0
3;agent31;1.061778;0;2.321518;Goal;cell0-0
3;agent32;6.99169;0;0.5777876;Goal;cell6-0
3;agent33;8.066416;0;1.713406;Goal;cell8-0
3;agent34;25.23005;0;0.6954605;Goal;cell24-0
3;agent35;11.58269;0;2.197026;Goal;cell10-0
3;agent36;1.027859;0;1.070618;Goal;cell0-0
3;agent37;14.76332;0;0.619886;Goal;cell14-0
3;agent38;18.61411;0;1.243743;Goal;cell18-0
3;agent39;17.94744;0;2.355712;Goal;cell16-0
3;agent40;23.89692;0;1.559929;Goal;cell22-0
3;agent41;7.284835;0;1.637515;Goal;cell6-0
3;agent42;12.54205;0;4.208284;Goal;cell12-2
3;agent43;8.07391;0;4.253328;Goal;cell6-2
3;agent44;13.62572;0;1.335417;Goal;cell12-0
3;agent45;1.945767;0;3.292137;Goal;cell0-2
3;agent46;4.287875;0;3.396082;Goal;cell4-2
3;agent47;7.071794;0;2.805791;Goal;cell6-2
3;agent48;15.21096;0;3.713186;Goal;cell14-2
3;agent49;24.89943;0;3.473344;Goal;cell24-2
4;agent0;20.1885;0;0.9644254;Goal;cell20-0
4;agent1;8.91256;0;2.565096;Goal;cell8-2
4;agent2;3.705307;0;0.8251641;Goal;cell2-0
4;agent3;21.5518;0;2.052245;Goal;cell20-0
4;agent4;10.17294;0;0.5784529;Goal;cell10-0
4;agent5;8.777514;0;0.814909;Goal;cell8-0
4;agent6;26.66002;0;2.038391;Goal;cell26-0
4;agent7;12.98584;0;0.5715721;Goal;cell12-0
4;agent8;2.787394;0;1.281284;Goal;cell2-0
4;agent9;5.052687;0;2.228331;Goal;cell4-2
4;agent10;2.132121;0;2.003855;Goal;cell2-0
4;agent11;10.04139;0;2.160225;Goal;cell10-2
4;agent12;6.004856;0;2.305906;Goal;cell6-2
4;agent13;19.48258;0;2.406504;Goal;cell18-2
4;agent14;23.2049;0;0.6189584;Goal;cell22-0
4;agent15;19.07577;0;0.6041925;Goal;cell18-0
4;agent16;3.761398;0;2.079476;Goal;cell2-2
4;agent17;6.18857;0;1.141275;Goal;cell6-0
4;agent18;17.73535;0;0.6507694;Goal;cell16-0
4;agent19;14.82738;0;1.715237;Goal;cell14-0
4;agent20;12.07483;0;1.264438;Goal;cell12-0
4;agent21;13.99817;0;2.537912;Goal;cell14-2
4;agent22;21.87651;0;0.8533771;Goal;cell20-0
4;agent23;23.05684;0;2.103281;Goal;cell22-2
4;agent24;15.85737;0;2.532614;Goal;cell14-2
4;agent25;24.34423;0;0.6947869;Goal;cell24-0
4;agent26;0.3752874;0;0.5589764;Goal;cell0-0
4;agent27;4.834632;0;1.056764;Goal;cell4-0
4;agent28;16.04366;0;1.106433;Goal;cell16-0
4;agent29;25.26696;0;2.186872;Goal;cell24-2
4;agent30;16.81214;0;2.140615;Goal;cell16-2
4;agent31;1.047719;0;2.402944;Goal;cell0-2
4;agent32;7.065991;0;0.603427;Goal;cell6-0
4;agent33;8.071958;0;1.780828;Goal;cell8-0
4;agent34;25.2418;0;0.737516;Goal;cell24-0
4;agent35;11.59732;0;2.280118;Goal;cell10-2
4;agent36;1.085019;0;1.108155;Goal;cell0-0
4;agent37;14.72791;0;0.6382521;Goal;cell14-0
4;agent38;18.62863;0;1.283674;Goal;cell18-0
4;agent39;17.96029;0;2.439098;Goal;cell16-2
4;agent40;23.87596;0;1.627953;Goal;cell22-0
4;agent41;7.260675;0;1.693596;Goal;cell6-0
4;agent42;12.53339;0;4.285015;Goal;cell12-4
4;agent43;8.10525;0;4.310078;Goal;cell8-4
4;agent44;13.61117;0;1.399897;Goal;cell12-0
4;agent45;2.002436;0;3.354642;Goal;cell0-2
4;agent46;4.320318;0;3.473965;Goal;cell4-2
4;agent47;7.086316;0;2.888902;Goal;cell6-2
4;agent48;15.20668;0;3.797448;Goal;cell14-2
4;agent49;24.88361;0;3.556219;Goal;cell24-2
5;agent0;20.17797;0;1.017455;Goal;cell20-0
5;agent1;8.930463;0;2.618187;Goal;cell8-2
5;agent2;3.735927;0;0.8437441;Goal;cell2-0
5;agent3;21.51422;0;2.093805;Goal;cell20-2
5;agent4;10.208;0;0.6221604;Goal;cell10-0
5;agent5;8.803498;0;0.8600926;Goal;cell8-0
5;agent6;26.65713;0;2.093433;Goal;cell26-2
5;agent7;12.99535;0;0.5806974;Goal;cell12-0
5;agent8;2.814163;0;1.307166;Goal;cell2-0
5;agent9;5.053667;0;2.271112;Goal;cell4-2
5;agent10;2.157053;0;2.02907;Goal;cell2-2
5;agent11;10.04973;0;2.214168;Goal;cell10-2
5;agent12;6.011379;0;2.361553;Goal;cell6-2
5;agent13;19.49965;0;2.459868;Goal;cell18-2
5;agent14;23.17733;0;0.6594878;Goal;cell22-0
5;agent15;19.07415;0;0.6265278;Goal;cell18-0
5;agent16;3.772046;0;2.134483;Goal;cell2-2
5;agent17;6.190122;0;1.169029;Goal;cell6-0
5;agent18;17.69597;0;0.6737409;Goal;cell16-0
5;agent19;14.82161;0;1.752096;Goal;cell14-0
5;agent20;12.08966;0;1.302099;Goal;cell12-0
5;agent21;14.00023;0;2.593902;Goal;cell12-2
5;agent22;21.84903;0;0.8823872;Goal;cell20-0
5;agent23;23.03964;0;2.156605;Goal;cell22-2
5;agent24;15.85698;0;2.588641;Goal;cell14-2
5;agent25;24.32796;0;0.7209085;Goal;cell24-0
5;agent26;0.4036209;0;0.5966703;Goal;cell0-0
5;agent27;4.852713;0;1.093964;Goal;cell4-0
5;agent28;16.04629;0;1.142751;Goal;cell16-0
5;agent29;25.25811;0;2.236477;Goal;cell24-2
5;agent30;16.81112;0;2.194772;Goal;cell16-2
5;agent31;1.037679;0;2.453799;Goal;cell0-2
5;agent32;7.114257;0;0.6227267;Goal;cell6-0
5;agent33;8.075408;0;1.824367;Goal;cell8-0
5;agent34;25.25093;0;0.7642118;Goal;cell24-0
5;agent35;11.60288;0;2.33587;Goal;cell10-2
5;agent36;1.116637;0;1.130363;Goal;cell0-0
5;agent37;14.71034;0;0.6542285;Goal;cell14-0
5;agent38;18.62573;0;1.308786;Goal;cell18-0
5;agent39;17.96746;0;2.494664;Goal;cell16-2
5;agent40;23.86312;0;1.677731;Goal;cell22-0
5;agent41;7.246604;0;1.729524;Goal;cell6-0
5;agent42;12.52874;0;4.336637;Goal;cell12-4
5;agent43;8.123885;0;4.352068;Goal;cell8-4
5;agent44;13.60327;0;1.435902;Goal;cell12-0
5;agent45;2.040525;0;3.395733;Goal;cell2-2
5;agent46;4.336657;0;3.527558;Goal;cell4-2
5;agent47;7.09626;0;2.944041;Goal;cell6-2
5;agent48;15.20061;0;3.853147;Goal;cell14-2
5;agent49;24.87178;0;3.610081;Goal;cell24-2
6;agent0;20.16791;0;1.058356;Goal;cell20-0
6;agent1;8.945319;0;2.66075;Goal;cell8-2
6;agent2;3.760427;0;0.8556189;Goal;cell2-0
6;agent3;21.48257;0;2.125906;Goal;cell20-2
6;agent4;10.23408;0;0.6589307;Goal;cell10-0
6;agent5;8.823961;0;0.8942217;Goal;cell8-0
6;agent6;26.65975;0;2.138438;Goal;cell26-2
6;agent7;12.99914;0;0.5884759;Goal;cell12-0
6;agent8;2.834486;0;1.3268;Goal;cell2-0
6;agent9;5.052458;0;2.303216;Goal;cell4-2
6;agent10;2.178938;0;2.054137;Goal;cell2-2
6;agent11;10.05693;0;2.258672;Goal;cell10-2
6;agent12;6.016993;0;2.406283;Goal;cell6-2
6;agent13;19.51697;0;2.501492;Goal;cell18-2
6;agent14;23.14739;0;0.6931974;Goal;cell22-0
6;agent15;19.07539;0;0.6558521;Goal;cell18-0
6;agent16;3.778863;0;2.179046;Goal;cell2-2
6;agent17;6.195993;0;1.187487;Goal;cell6-0
6;agent18;17.66842;0;0.6911002;Goal;cell16-0
6;agent19;14.81853;0;1.779633;Goal;cell14-0
6;agent20;12.1037;0;1.333422;Goal;cell12-0
6;agent21;13.99892;0;2.638964;Goal;cell14-2
6;agent22;21.82992;0;0.9073826;Goal;cell20-0
6;agent23;23.02927;0;2.200477;Goal;cell22-2
6;agent24;15.85703;0;2.631996;Goal;cell14-2
6;agent25;24.30766;0;0.7409813;Goal;cell24-0
6;agent26;0.4263155;0;0.6225874;Goal;cell0-0
6;agent27;4.870471;0;1.122803;Goal;cell4-0
6;agent28;16.05058;0;1.168116;Goal;cell16-0
6;agent29;25.25557;0;2.280851;Goal;cell24-2
6;agent30;16.8111;0;2.234576;Goal;cell16-2
6;agent31;1.03149;0;2.489332;Goal;cell0-2
6;agent32;7.152001;0;0.6355922;Goal;cell6-0
6;agent33;8.086489;0;1.854977;Goal;cell8-0
6;agent34;25.2611;0;0.7913524;Goal;cell24-0
6;agent35;11.60415;0;2.378022;Goal;cell10-2
6;agent36;1.142751;0;1.149585;Goal;cell0-0
6;agent37;14.69825;0;0.6656361;Goal;cell14-0
6;agent38;18.62186;0;1.33795;Goal;cell18-0
6;agent39;17.96933;0;2.539707;Goal;cell16-2
6;agent40;23.85783;0;1.716295;Goal;cell22-0
6;agent41;7.239611;0;1.759025;Goal;cell6-0
6;agent42;12.52583;0;4.381154;Goal;cell12-4
6;agent43;8.138049;0;4.386508;Goal;cell8-4
6;agent44;13.60087;0;1.464915;Goal;cell12-0
6;agent45;2.070208;0;3.429663;Goal;cell2-2
6;agent46;4.35354;0;3.569359;Goal;cell4-2
6;agent47;7.106023;0;2.988053;Goal;cell6-2
6;agent48;15.20018;0;3.898226;Goal;cell14-2
6;agent49;24.86571;0;3.654752;Goal;cell24-2
7;agent0;20.15602;0;1.104583;Goal;cell20-0
7;agent1;8.957486;0;2.702775;Goal;cell8-2
7;agent2;3.783325;0;0.8672431;Goal;cell2-0
7;agent3;21.44793;0;2.158739;Goal;cell20-2
7;agent4;10.26134;0;0.698112;Goal;cell10-0
7;agent5;8.846577;0;0.9323109;Goal;cell8-0
7;agent6;26.66365;0;2.186009;Goal;cell26-2
7;agent7;13.00817;0;0.5970121;Goal;cell12-0
7;agent8;2.854593;0;1.346565;Goal;cell2-0
7;agent9;5.052412;0;2.334151;Goal;cell4-2
7;agent10;2.205768;0;2.085572;Goal;cell2-2
7;agent11;10.06521;0;2.305338;Goal;cell10-2
7;agent12;6.02393;0;2.453507;Goal;cell6-2
7;agent13;19.53618;0;2.545183;Goal;cell18-2
7;agent14;23.12343;0;0.7342628;Goal;cell22-0
7;agent15;19.0805;0;0.688712;Goal;cell18-0
7;agent16;3.788802;0;2.22573;Goal;cell2-2
7;agent17;6.202238;0;1.205351;Goal;cell6-0
7;agent18;17.63941;0;0.7110079;Goal;cell16-0
7;agent19;14.8156;0;1.806308;Goal;cell14-0
7;agent20;12.12182;0;1.36916;Goal;cell12-0
7;agent21;13.99401;0;2.686441;Goal;cell12-2
7;agent22;21.81179;0;0.9318433;Goal;cell20-0
7;agent23;23.01168;0;2.24485;Goal;cell22-2
7;agent24;15.8535;0;2.679596;Goal;cell14-2
7;agent25;24.29301;0;0.772016;Goal;cell24-0
7;agent26;0.4470445;0;0.6472483;Goal;cell0-0
7;agent27;4.887643;0;1.150333;Goal;cell4-0
7;agent28;16.05155;0;1.196697;Goal;cell16-0
7;agent29;25.25494;0;2.328577;Goal;cell24-2
7;agent30;16.80622;0;2.272515;Goal;cell16-2
7;agent31;1.026305;0;2.52265;Goal;cell0-2
7;agent32;7.187793;0;0.6478984;Goal;cell6-0
7;agent33;8.097157;0;1.885442;Goal;cell8-0
7;agent34;25.2736;0;0.8184144;Goal;cell24-0
7;agent35;11.60396;0;2.423578;Goal;cell10-2
7;agent36;1.171889;0;1.16753;Goal;cell0-0
7;agent37;14.68702;0;0.676613;Goal;cell14-0
7;agent38;18.61697;0;1.382372;Goal;cell18-0
7;agent39;17.97093;0;2.587411;Goal;cell16-2
7;agent40;23.85046;0;1.755428;Goal;cell22-0
7;agent41;7.233415;0;1.786906;Goal;cell6-0
7;agent42;12.5232;0;4.427989;Goal;cell12-4
7;agent43;8.155334;0;4.427822;Goal;cell8-4
7;agent44;13.59825;0;1.492661;Goal;cell12-0
7;agent45;2.100189;0;3.466802;Goal;cell2-2
7;agent46;4.371796;0;3.61346;Goal;cell4-2
7;agent47;7.11815;0;3.034217;Goal;cell6-2
7;agent48;15.20161;0;3.945935;Goal;cell14-2
7;agent49;24.85884;0;3.701986;Goal;cell24-2
8;agent0;20.146;0;1.143341;Goal;cell20-0
8;agent1;8.968222;0;2.737921;Goal;cell8-2
8;agent2;3.803966;0;0.879246;Goal;cell2-0
8;agent3;21.41854;0;2.187671;Goal;cell20-2
8;agent4;10.2873;0;0.7301531;Goal;cell10-0
8;agent5;8.867215;0;0.9671103;Goal;cell8-0
8;agent6;26.66713;0;2.227099;Goal;cell26-2
8;agent7;13.01514;0;0.6035933;Goal;cell12-0
8;agent8;2.874218;0;1.364767;Goal;cell2-0
8;agent9;5.053782;0;2.364719;Goal;cell4-2
8;agent10;2.228541;0;2.111493;Goal;cell2-2
8;agent11;10.07632;0;2.345049;Goal;cell10-2
8;agent12;6.030119;0;2.494277;Goal;cell6-2
8;agent13;19.55232;0;2.58313;Goal;cell18-2
8;agent14;23.10563;0;0.7714584;Goal;cell22-0
8;agent15;19.08423;0;0.7174784;Goal;cell18-0
8;agent16;3.794957;0;2.266505;Goal;cell2-2
8;agent17;6.214668;0;1.222592;Goal;cell6-0
8;agent18;17.61766;0;0.7267298;Goal;cell16-0
8;agent19;14.80594;0;1.829816;Goal;cell14-0
8;agent20;12.14021;0;1.398474;Goal;cell12-0
8;agent21;13.99001;0;2.727484;Goal;cell12-2
8;agent22;21.79707;0;0.9538274;Goal;cell20-0
8;agent23;22.99434;0;2.282261;Goal;cell22-2
8;agent24;15.8482;0;2.72049;Goal;cell14-2
8;agent25;24.28208;0;0.7963175;Goal;cell24-0
8;agent26;0.4630843;0;0.6692893;Goal;cell0-0
8;agent27;4.908536;0;1.174167;Goal;cell4-0
8;agent28;16.05454;0;1.220399;Goal;cell16-0
8;agent29;25.25573;0;2.368886;Goal;cell24-2
8;agent30;16.80158;0;2.312628;Goal;cell16-2
8;agent31;1.022925;0;2.548037;Goal;cell0-2
8;agent32;7.221601;0;0.6563348;Goal;cell6-0
8;agent33;8.112917;0;1.910037;Goal;cell8-0
8;agent34;25.28289;0;0.8390245;Goal;cell24-0
8;agent35;11.60719;0;2.464689;Goal;cell10-2
8;agent36;1.195574;0;1.1814;Goal;cell0-0
8;agent37;14.67658;0;0.6864529;Goal;cell14-0
8;agent38;18.60854;0;1.419315;Goal;cell18-0
8;agent39;17.97196;0;2.628635;Goal;cell16-2
8;agent40;23.84761;0;1.789345;Goal;cell22-0
8;agent41;7.22759;0;1.8158;Goal;cell6-0
8;agent42;12.52232;0;4.46843;Goal;cell12-4
8;agent43;8.168921;0;4.46054;Goal;cell8-4
8;agent44;13.60125;0;1.522369;Goal;cell12-0
8;agent45;2.124982;0;3.499753;Goal;cell2-2
8;agent46;4.386126;0;3.652127;Goal;cell4-2
8;agent47;7.129298;0;3.073918;Goal;cell6-2
8;agent48;15.20506;0;3.987028;Goal;cell14-2
8;agent49;24.85045;0;3.74236;Goal;cell24-2
9;agent0;20.13617;0;1.187179;Goal;cell20-0
9;agent1;8.977884;0;2.780365;Goal;cell8-2
9;agent2;3.829326;0;0.8886925;Goal;cell2-0
9;agent3;21.38456;0;2.219958;Goal;cell20-2
9;agent4;10.31828;0;0.765329;Goal;cell10-0
9;agent5;8.891874;0;1.006972;Goal;cell8-0
9;agent6;26.6722;0;2.272447;Goal;cell26-2
9;agent7;13.02231;0;0.6103642;Goal;cell12-0
9;agent8;2.898799;0;1.382857;Goal;cell2-0
9;agent9;5.051753;0;2.401085;Goal;cell4-2
9;agent10;2.254774;0;2.140516;Goal;cell2-2
9;agent11;10.08909;0;2.390151;Goal;cell10-2
9;agent12;6.040531;0;2.539979;Goal;cell6-2
9;agent13;19.56662;0;2.627768;Goal;cell18-2
9;agent14;23.08594;0;0.8139952;Goal;cell22-0
9;agent15;19.08805;0;0.7474379;Goal;cell18-0
9;agent16;3.800805;0;2.311409;Goal;cell2-2
9;agent17;6.229514;0;1.241731;Goal;cell6-0
9;agent18;17.59484;0;0.7438251;Goal;cell16-0
9;agent19;14.79192;0;1.855527;Goal;cell14-0
9;agent20;12.15702;0;1.437142;Goal;cell12-0
9;agent21;13.98562;0;2.774151;Goal;cell12-2
9;agent22;21.78373;0;0.9803788;Goal;cell20-0
9;agent23;22.97473;0;2.324836;Goal;cell22-2
9;agent24;15.84241;0;2.767004;Goal;cell14-2
9;agent25;24.27114;0;0.8217049;Goal;cell24-0
9;agent26;0.4789586;0;0.6921024;Goal;cell0-0
9;agent27;4.930727;0;1.204895;Goal;cell4-0
9;agent28;16.0616;0;1.249019;Goal;cell16-0
9;agent29;25.25644;0;2.415185;Goal;cell24-2
9;agent30;16.79726;0;2.355439;Goal;cell16-2
9;agent31;1.016442;0;2.577599;Goal;cell0-2
9;agent32;7.262121;0;0.6674914;Goal;cell6-0
9;agent33;8.125791;0;1.940374;Goal;cell8-0
9;agent34;25.29371;0;0.8640253;Goal;cell24-0
9;agent35;11.61559;0;2.510802;Goal;cell10-2
9;agent36;1.219877;0;1.200022;Goal;cell0-0
9;agent37;14.66613;0;0.6967175;Goal;cell14-0
9;agent38;18.59474;0;1.464111;Goal;cell18-0
9;agent39;17.97011;0;2.675472;Goal;cell16-2
9;agent40;23.83847;0;1.825164;Goal;cell22-0
9;agent41;7.221739;0;1.845725;Goal;cell6-0
9;agent42;12.52555;0;4.515191;Goal;cell12-4
9;agent43;8.185022;0;4.498028;Goal;cell8-4
9;agent44;13.60692;0;1.55655;Goal;cell12-0
9;agent45;2.152064;0;3.535731;Goal;cell2-2
9;agent46;4.403011;0;3.695853;Goal;cell4-2
9;agent47;7.142708;0;3.118832;Goal;cell6-2
9;agent48;15.2111;0;4.03351;Goal;cell14-2
9;agent49;24.84153;0;3.788377;Goal;cell24-2
10;agent0;20.12477;0;1.224262;Goal;cell20-0
10;agent1;8.987244;0;2.820028;Goal;cell8-2
10;agent2;3.858834;0;0.8973706;Goal;cell2-0
10;agent3;21.35466;0;2.250316;Goal;cell20-2
10;agent4;10.34609;0;0.7976162;Goal;cell10-0
10;agent5;8.911751;0;1.044667;Goal;cell8-0
10;agent6;26.6776;0;2.310305;Goal;cell26-2
10;agent7;13.02812;0;0.6158415;Goal;cell12-0
10;agent8;2.919593;0;1.396528;Goal;cell2-0
10;agent9;5.052723;0;2.437823;Goal;cell4-2
10;agent10;2.279359;0;2.166763;Goal;cell2-2
10;agent11;10.10075;0;2.430817;Goal;cell10-2
10;agent12;6.046682;0;2.582147;Goal;cell6-2
10;agent13;19.58343;0;2.666894;Goal;cell18-2
10;agent14;23.06698;0;0.8521632;Goal;cell22-0
10;agent15;19.09012;0;0.7731708;Goal;cell18-0
10;agent16;3.805996;0;2.347486;Goal;cell2-2
10;agent17;6.242114;0;1.25813;Goal;cell6-0
10;agent18;17.57294;0;0.7620773;Goal;cell16-0
10;agent19;14.78131;0;1.884118;Goal;cell14-0
10;agent20;12.16805;0;1.469464;Goal;cell12-0
10;agent21;13.98081;0;2.816492;Goal;cell12-2
10;agent22;21.77103;0;1.007487;Goal;cell20-0
10;agent23;22.95611;0;2.363167;Goal;cell22-2
10;agent24;15.8377;0;2.809358;Goal;cell14-2
10;agent25;24.26051;0;0.8467396;Goal;cell24-0
10;agent26;0.4903487;0;0.7160061;Goal;cell0-0
10;agent27;4.949904;0;1.230926;Goal;cell4-0
10;agent28;16.06389;0;1.2731;Goal;cell16-0
10;agent29;25.25676;0;2.45305;Goal;cell24-2
10;agent30;16.79199;0;2.390007;Goal;cell16-2
10;agent31;1.016991;0;2.60327;Goal;cell0-2
10;agent32;7.293587;0;0.6814095;Goal;cell6-0
10;agent33;8.137052;0;1.981474;Goal;cell8-0
10;agent34;25.30275;0;0.8856068;Goal;cell24-0
10;agent35;11.62097;0;2.553076;Goal;cell10-2
10;agent36;1.243191;0;1.218597;Goal;cell0-0
10;agent37;14.64796;0;0.7105271;Goal;cell14-0
10;agent38;18.58782;0;1.506158;Goal;cell18-0
10;agent39;17.96878;0;2.718065;Goal;cell16-2
10;agent40;23.831;0;1.85527;Goal;cell22-0
10;agent41;7.215207;0;1.874208;Goal;cell6-0
10;agent42;12.5288;0;4.557682;Goal;cell12-4
10;agent43;8.199626;0;4.530749;Goal;cell8-4
10;agent44;13.61254;0;1.588546;Goal;cell12-0
