terrainSize:60,40
camera:30,9,20,20
qntCells:600
auxin0-36;1.49303;0;1.559971;0.1;cell0-0
auxin0-37;0.09038858;0;1.199287;0.1;cell0-0
auxin0-38;1.384128;0;1.600554;0.1;cell0-0
auxin0-39;1.023997;0;1.095558;0.1;cell0-0
auxin0-40;0.04834354;0;0.4600564;0.1;cell0-0
auxin0-41;0.2256684;0;0.3493809;0.1;cell0-0
auxin0-42;1.485531;0;1.46005;0.1;cell0-0
auxin0-43;1.420815;0;1.144095;0.1;cell0-0
auxin0-44;0.2531827;0;0.8899283;0.1;cell0-0
auxin0-45;0.6689925;0;1.465393;0.1;cell0-0
auxin0-46;0.7236803;0;0.3329831;0.1;cell0-0
auxin0-47;1.615809;0;1.025622;0.1;cell0-0
auxin0-48;0.6898582;0;1.098939;0.1;cell0-0
auxin0-49;0.671098;0;0.09251124;0.1;cell0-0
auxin0-50;0.3310377;0;0.7907493;0.1;cell0-0
auxin0-51;1.365842;0;0.4229436;0.1;cell0-0
auxin0-52;1.232049;0;0.5747662;0.1;cell0-0
auxin0-53;1.088619;0;0.342617;0.1;cell0-0
auxin0-54;0.4061382;0;0.6861635;0.1;cell0-0
auxin0-55;0.9142452;0;0.08549252;0.1;cell0-0
auxin0-56;1.505543;0;1.669793;0.1;cell0-0
auxin0-57;0.8093374;0;1.09388;0.1;cell0-0
auxin0-58;1.154994;0;1.221537;0.1;cell0-0
auxin0-59;0.6371543;0;0.8997633;0.1;cell0-0
auxin0-60;0.5701694;0;0.4536278;0.1;cell0-0
auxin0-61;1.179844;0;1.061333;0.1;cell0-0
auxin0-62;1.007308;0;1.282316;0.1;cell0-0
auxin0-63;0.9234643;0;0.6281725;0.1;cell0-0
auxin1-0;0.7371486;0;3.539168;0.1;cell0-2
auxin1-1;1.663243;0;2.250698;0.1;cell0-2
auxin1-2;1.081037;0;3.354139;0.1;cell0-2
auxin1-3;0.02295332;0;2.259945;0.1;cell0-2
auxin1-4;1.599498;0;3.82272;0.1;cell0-2
auxin1-5;0.6778871;0;3.865137;0.1;cell0-2
auxin1-6;1.886286;0;3.730609;0.1;cell0-2
auxin1-7;0.1151684;0;3.500222;0.1;cell0-2
auxin1-8;0.4871341;0;2.71987;0.1;cell0-2
auxin1-9;1.040798;0;3.988464;0.1;cell0-2
auxin1-10;1.577639;0;2.820872;0.1;cell0-2
auxin1-11;1.935065;0;2.51931;0.1;cell0-2
auxin1-12;1.941787;0;3.909783;0.1;cell0-2
auxin1-13;0.7063589;0;2.592318;0.1;cell0-2
auxin1-14;0.375736;0;3.609284;0.1;cell0-2
auxin1-15;0.6381315;0;3.192771;0.1;cell0-2
auxin1-16;0.9160531;0;3.87198;0.1;cell0-2
auxin1-17;0.2324808;0;2.64749;0.1;cell0-2
auxin1-18;0.9169205;0;2.811166;0.1;cell0-2
auxin1-19;1.977628;0;2.893008;0.1;cell0-2
auxin1-20;1.232007;0;2.193341;0.1;cell0-2
auxin1-21;0.4971738;0;3.306953;0.1;cell0-2
auxin1-22;1.199047;0;3.069107;0.1;cell0-2
auxin1-23;0.06793912;0;3.300874;0.1;cell0-2
auxin1-24;0.110076;0;2.033381;0.1;cell0-2
auxin1-25;0.5003393;0;2.120136;0.1;cell0-2
auxin1-26;1.248324;0;2.367699;0.1;cell0-2
auxin1-27;1.336987;0;3.868268;0.1;cell0-2
auxin1-28;0.7930796;0;3.093925;0.1;cell0-2
auxin1-29;0.3800174;0;2.374177;0.1;cell0-2
auxin1-30;0.1384695;0;2.851022;0.1;cell0-2
auxin1-31;1.404906;0;3.215158;0.1;cell0-2
auxin1-32;1.202688;0;3.671115;0.1;cell0-2
auxin1-33;1.759715;0;2.828661;0.1;cell0-2
auxin1-34;0.1135384;0;2.588183;0.1;cell0-2
auxin1-35;1.226699;0;2.61798;0.1;cell0-2
auxin1-36;1.387849;0;2.589854;0.1;cell0-2
auxin1-37;1.8606;0;2.414356;0.1;cell0-2
auxin1-38;1.44548;0;2.910558;0.1;cell0-2
auxin1-39;0.8047135;0;2.918322;0.1;cell0-2
auxin1-40;0.03680878;0;3.981722;0.1;cell0-2
auxin1-41;1.007019;0;2.204681;0.1;cell0-2
auxin1-42;1.541219;0;3.068147;0.1;cell0-2
auxin1-43;1.893849;0;2.104503;0.1;cell0-2
auxin1-44;0.8899069;0;3.747286;0.1;cell0-2
auxin1-45;0.3264806;0;2.053682;0.1;cell0-2
auxin1-46;0.04234402;0;2.741617;0.1;cell0-2
auxin1-47;1.128587;0;2.780678;0.1;cell0-2
auxin1-48;0.3290194;0;3.933604;0.1;cell0-2
auxin1-49;1.101391;0;3.85449;0.1;cell0-2
auxin1-50;1.250649;0;2.792885;0.1;cell0-2
auxin1-51;1.563162;0;2.08562;0.1;cell0-2
auxin1-52;1.949423;0;3.238481;0.1;cell0-2
auxin1-53;1.50201;0;3.616071;0.1;cell0-2
auxin1-54;1.698278;0;3.715445;0.1;cell0-2
auxin1-55;0.8868681;0;2.062829;0.1;cell0-2
auxin1-56;0.3268912;0;3.424165;0.1;cell0-2
auxin1-57;0.7015901;0;3.741588;0.1;cell0-2
auxin1-58;1.684487;0;2.907136;0.1;cell0-2
auxin1-59;0.203763;0;2.506423;0.1;cell0-2
auxin1-60;1.346931;0;3.496463;0.1;cell0-2
auxin1-61;0.36006;0;3.248057;0.1;cell0-2
auxin1-62;0.6890296;0;3.422082;0.1;cell0-2
auxin1-63;0.8728068;0;2.476755;0.1;cell0-2
auxin2-0;0.6133401;0;5.605362;0.1;cell0-4
auxin2-1;1.383443;0;5.580722;0.1;cell0-4
auxin2-2;1.827532;0;5.530447;0.1;cell0-4
auxin2-3;1.304773;0;4.137771;0.1;cell0-4
auxin2-4;0.2823787;0;4.848907;0.1;cell0-4
auxin2-5;0.06251811;0;5.32316;0.1;cell0-4
auxin2-6;0.2404123;0;5.347539;0.1;cell0-4
auxin2-7;0.4355358;0;5.959412;0.1;cell0-4
auxin2-8;0.2495143;0;5.032888;0.1;cell0-4
auxin2-9;1.581579;0;4.611987;0.1;cell0-4
auxin2-10;0.8988044;0;5.900635;0.1;cell0-4
auxin2-11;1.12656;0;4.552377;0.1;cell0-4
auxin2-12;0.4351065;0;4.436364;0.1;cell0-4
auxin2-13;0.4878002;0;4.684646;0.1;cell0-4
auxin2-14;0.9542536;0;5.251843;0.1;cell0-4
auxin2-15;0.1795883;0;4.295066;0.1;cell0-4
auxin2-16;1.77752;0;5.735562;0.1;cell0-4
auxin2-17;0.6449572;0;4.7772;0.1;cell0-4
auxin2-18;0.8114277;0;5.064004;0.1;cell0-4
auxin2-19;0.7717265;0;5.377475;0.1;cell0-4
auxin2-20;1.784535;0;4.03423;0.1;cell0-4
auxin2-21;1.91134;0;5.825546;0.1;cell0-4
auxin2-22;1.550634;0;4.187153;0.1;cell0-4
auxin2-23;1.506511;0;4.737305;0.1;cell0-4
auxin2-24;1.114705;0;4.239534;0.1;cell0-4
auxin2-25;0.63106;0;5.738767;0.1;cell0-4
auxin2-26;1.423148;0;5.22263;0.1;cell0-4
auxin2-27;0.7495681;0;4.050188;0.1;cell0-4
auxin2-28;0.1452146;0;4.055896;0.1;cell0-4
auxin2-29;0.3112752;0;5.5162;0.1;cell0-4
auxin2-30;0.4650667;0;5.271124;0.1;cell0-4
auxin2-31;0.6218747;0;5.117939;0.1;cell0-4
auxin2-32;0.07518844;0;5.021793;0.1;cell0-4
auxin2-33;0.9855711;0;5.599117;0.1;cell0-4
auxin2-34;0.08552013;0;5.921183;0.1;cell0-4
auxin2-35;1.885886;0;5.706844;0.1;cell0-4
auxin2-36;1.753396;0;4.753559;0.1;cell0-4
auxin2-37;1.987612;0;4.703845;0.1;cell0-4
auxin2-38;1.831154;0;4.338256;0.1;cell0-4
auxin2-39;0.6261585;0;4.580582;0.1;cell0-4
auxin2-40;1.205347;0;4.947941;0.1;cell0-4
auxin2-41;0.05012772;0;4.737749;0.1;cell0-4
auxin2-42;1.441466;0;5.909684;0.1;cell0-4
auxin2-43;0.3857984;0;4.625045;0.1;cell0-4
auxin2-44;1.558338;0;4.885559;0.1;cell0-4
auxin2-45;0.4016432;0;4.276093;0.1;cell0-4
auxin2-46;0.1125732;0;4.830932;0.1;cell0-4
auxin2-47;0.1804199;0;5.745299;0.1;cell0-4
auxin2-48;1.911797;0;4.132137;0.1;cell0-4
auxin2-49;1.715081;0;4.607244;0.1;cell0-4
auxin2-50;1.902202;0;5.972884;0.1;cell0-4
auxin2-51;1.353774;0;5.807198;0.1;cell0-4
auxin2-52;0.8088819;0;4.634622;0.1;cell0-4
auxin2-53;1.670321;0;5.316739;0.1;cell0-4
auxin2-54;0.4591307;0;5.108042;0.1;cell0-4
auxin2-55;1.006649;0;5.923857;0.1;cell0-4
auxin2-56;0.3189013;0;4.058214;0.1;cell0-4
auxin2-57;1.372993;0;4.555267;0.1;cell0-4
auxin2-58;1.727968;0;4.957117;0.1;cell0-4
auxin2-59;1.358943;0;4.278849;0.1;cell0-4
auxin2-60;0.6191055;0;4.052804;0.1;cell0-4
auxin2-61;1.768832;0;4.242415;0.1;cell0-4
auxin2-62;0.5219035;0;5.010803;0.1;cell0-4
auxin2-63;0.1854097;0;4.557395;0.1;cell0-4
auxin3-0;1.268168;0;7.507478;0.1;cell0-6
auxin3-1;1.126219;0;7.380813;0.1;cell0-6
auxin3-2;0.2953358;0;7.545359;0.1;cell0-6
auxin3-3;1.444067;0;7.642301;0.1;cell0-6
auxin3-4;0.1527944;0;7.643995;0.1;cell0-6
auxin3-5;1.421653;0;7.741646;0.1;cell0-6
auxin3-6;0.6591171;0;7.321366;0.1;cell0-6
auxin3-7;1.331827;0;6.669823;0.1;cell0-6
auxin3-8;0.2456374;0;6.552527;0.1;cell0-6
auxin3-9;1.61353;0;6.465465;0.1;cell0-6
auxin3-10;0.8523908;0;7.288259;0.1;cell0-6
auxin3-11;0.04531097;0;7.287523;0.1;cell0-6
auxin3-12;0.6956644;0;7.966583;0.1;cell0-6
auxin3-13;1.371053;0;6.401938;0.1;cell0-6
auxin3-14;0.3664756;0;6.849956;0.1;cell0-6
auxin3-15;0.4496459;0;7.811421;0.1;cell0-6
auxin3-16;0.7574478;0;7.47266;0.1;cell0-6
auxin3-17;1.663869;0;7.219732;0.1;cell0-6
auxin3-18;0.6963423;0;6.34811;0.1;cell0-6
auxin3-19;1.666794;0;6.339662;0.1;cell0-6
auxin3-20;0.6197692;0;7.82335;0.1;cell0-6
auxin3-21;1.817491;0;6.533074;0.1;cell0-6
auxin3-22;0.05953015;0;6.576224;0.1;cell0-6
auxin3-23;1.711639;0;7.658171;0.1;cell0-6
auxin3-24;0.46958;0;6.915872;0.1;cell0-6
auxin3-25;1.011885;0;7.142837;0.1;cell0-6
auxin3-26;0.3703065;0;7.087344;0.1;cell0-6
auxin3-27;0.101646;0;6.060836;0.1;cell0-6
auxin3-28;1.051763;0;6.99808;0.1;cell0-6
auxin3-29;0.8748612;0;7.632298;0.1;cell0-6
auxin3-30;0.5632359;0;6.165144;0.1;cell0-6
auxin3-31;1.792242;0;6.087887;0.1;cell0-6
auxin3-32;1.158769;0;7.48735;0.1;cell0-6
auxin3-33;1.893545;0;7.885797;0.1;cell0-6
auxin3-34;1.581302;0;7.849475;0.1;cell0-6
