terrainSize:30,20
camera:15,9,10,10
qntCells:150
auxin3-27;1.764867;0;7.872995;0.1;cell0-6
auxin3-28;0.6616516;0;7.34746;0.1;cell0-6
auxin3-29;0.2209732;0;7.035404;0.1;cell0-6
auxin3-30;0.3864874;0;6.77448;0.1;cell0-6
auxin3-31;0.1380482;0;6.385121;0.1;cell0-6
auxin3-32;0.2079462;0;7.475669;0.1;cell0-6
auxin3-33;0.802686;0;7.65777;0.1;cell0-6
auxin3-34;1.246498;0;7.087525;0.1;cell0-6
auxin3-35;0.9997135;0;6.368287;0.1;cell0-6
auxin3-36;1.859577;0;6.533279;0.1;cell0-6
auxin3-37;0.4822128;0;7.635859;0.1;cell0-6
auxin3-38;0.7074001;0;6.680679;0.1;cell0-6
auxin3-39;0.2574882;0;7.275447;0.1;cell0-6
auxin3-40;0.5309429;0;6.347395;0.1;cell0-6
auxin3-41;0.3273237;0;6.414037;0.1;cell0-6
auxin3-42;0.2063174;0;6.049664;0.1;cell0-6
auxin3-43;0.9425652;0;7.495991;0.1;cell0-6
auxin3-44;0.1343266;0;7.920298;0.1;cell0-6
auxin3-45;1.929615;0;7.244949;0.1;cell0-6
auxin3-46;1.878102;0;7.656013;0.1;cell0-6
auxin3-47;1.759566;0;6.090702;0.1;cell0-6
auxin3-48;0.2659479;0;7.140365;0.1;cell0-6
auxin3-49;1.370147;0;7.605286;0.1;cell0-6
auxin3-50;0.3444574;0;7.423928;0.1;cell0-6
auxin3-51;1.537956;0;7.711044;0.1;cell0-6
auxin3-52;1.129544;0;6.041353;0.1;cell0-6
auxin3-53;0.8561879;0;6.400601;0.1;cell0-6
auxin3-54;1.672956;0;7.258597;0.1;cell0-6
auxin3-55;1.506584;0;6.417234;0.1;cell0-6
auxin3-56;0.5126238;0;7.358927;0.1;cell0-6
auxin3-57;0.8425066;0;7.300479;0.1;cell0-6
auxin3-58;1.455807;0;6.908951;0.1;cell0-6
auxin3-59;1.233865;0;7.804051;0.1;cell0-6
auxin3-60;1.360967;0;7.471814;0.1;cell0-6
auxin3-61;0.2103592;0;6.657801;0.1;cell0-6
auxin3-62;0.9575913;0;6.479539;0.1;cell0-6
auxin3-63;1.468162;0;7.331998;0.1;cell0-6
auxin4-0;1.391721;0;9.756443;0.1;cell0-8
auxin4-1;1.175237;0;9.438595;0.1;cell0-8
auxin4-2;1.980787;0;8.772956;0.1;cell0-8
auxin4-3;1.817023;0;8.430697;0.1;cell0-8
auxin4-4;1.157801;0;8.072073;0.1;cell0-8
auxin4-5;0.3149286;0;9.675956;0.1;cell0-8
auxin4-6;1.349405;0;8.903281;0.1;cell0-8
auxin4-7;0.9446337;0;9.346696;0.1;cell0-8
auxin4-8;0.5948384;0;9.872805;0.1;cell0-8
auxin4-9;0.2001767;0;9.093678;0.1;cell0-8
auxin4-10;1.242104;0;9.944076;0.1;cell0-8
auxin4-11;0.8488126;0;8.450603;0.1;cell0-8
auxin4-12;1.228544;0;9.741997;0.1;cell0-8
auxin4-13;1.26695;0;9.221816;0.1;cell0-8
auxin4-14;1.001989;0;9.161894;0.1;cell0-8
auxin4-15;0.6670235;0;9.113604;0.1;cell0-8
auxin4-16;0.3413243;0;9.902153;0.1;cell0-8
auxin4-17;0.9081521;0;9.516852;0.1;cell0-8
auxin4-18;1.847379;0;8.55283;0.1;cell0-8
auxin4-19;1.920098;0;9.210988;0.1;cell0-8
auxin4-20;1.883735;0;8.162291;0.1;cell0-8
auxin4-21;0.4149191;0;9.358015;0.1;cell0-8
auxin4-22;1.535601;0;8.128765;0.1;cell0-8
auxin4-23;1.808704;0;9.768076;0.1;cell0-8
auxin4-24;1.786455;0;8.017775;0.1;cell0-8
auxin4-25;1.133247;0;8.49454;0.1;cell0-8
auxin4-26;1.435344;0;9.379013;0.1;cell0-8
auxin4-27;1.630866;0;8.467063;0.1;cell0-8
auxin4-28;0.6897018;0;9.338612;0.1;cell0-8
auxin4-29;1.517803;0;9.52619;0.1;cell0-8
auxin4-30;0.4995719;0;8.527945;0.1;cell0-8
auxin4-31;0.7165703;0;8.429777;0.1;cell0-8
auxin4-32;0.1025951;0;8.446677;0.1;cell0-8
auxin4-33;1.980093;0;8.394613;0.1;cell0-8
auxin4-34;1.446819;0;8.494089;0.1;cell0-8
auxin4-35;0.8733643;0;8.65741;0.1;cell0-8
auxin4-36;0.2025354;0;8.761431;0.1;cell0-8
auxin4-37;0.2190743;0;9.531578;0.1;cell0-8
auxin4-38;0.9417943;0;8.563141;0.1;cell0-8
auxin4-39;0.7845562;0;9.902779;0.1;cell0-8
auxin4-40;0.3815899;0;8.070927;0.1;cell0-8
auxin4-41;0.1517077;0;8.658606;0.1;cell0-8
auxin4-42;0.1994386;0;8.8656;0.1;cell0-8
auxin4-43;0.88805;0;9.827748;0.1;cell0-8
auxin4-44;0.446358;0;9.786957;0.1;cell0-8
auxin4-45;0.929291;0;8.265408;0.1;cell0-8
auxin4-46;1.075991;0;8.876564;0.1;cell0-8
auxin4-47;1.554906;0;9.808925;0.1;cell0-8
auxin4-48;1.65579;0;8.849682;0.1;cell0-8
auxin4-49;0.2658608;0;8.33273;0.1;cell0-8
auxin4-50;1.042707;0;8.431486;0.1;cell0-8
auxin4-51;1.124613;0;8.99806;0.1;cell0-8
auxin4-52;0.5199208;0;9.568151;0.1;cell0-8
auxin4-53;0.439259;0;8.434941;0.1;cell0-8
auxin4-54;0.7344444;0;8.240877;0.1;cell0-8
auxin4-55;0.6612275;0;9.684938;0.1;cell0-8
auxin4-56;1.118101;0;8.616938;0.1;cell0-8
auxin4-57;1.866704;0;9.074255;0.1;cell0-8
auxin4-58;0.5447977;0;9.24103;0.1;cell0-8
auxin4-59;0.6950126;0;8.778402;0.1;cell0-8
auxin4-60;1.866568;0;8.311781;0.1;cell0-8
auxin4-61;1.028581;0;9.973893;0.1;cell0-8
auxin4-62;0.5728763;0;8.091584;0.1;cell0-8
auxin4-63;1.107073;0;9.634096;0.1;cell0-8
auxin5-0;0.2018237;0;10.80648;0.1;cell0-10
auxin5-1;1.954037;0;11.88124;0.1;cell0-10
auxin5-2;0.7148231;0;11.81882;0.1;cell0-10
auxin5-3;1.773153;0;11.98006;0.1;cell0-10
auxin5-4;0.5245383;0;10.35323;0.1;cell0-10
auxin5-5;0.7558355;0;11.45982;0.1;cell0-10
auxin5-6;0.1824757;0;11.1502;0.1;cell0-10
auxin5-7;1.617589;0;11.46044;0.1;cell0-10
auxin5-8;1.80207;0;11.10991;0.1;cell0-10
auxin5-9;1.327059;0;11.41554;0.1;cell0-10
auxin5-10;1.795625;0;10.04146;0.1;cell0-10
auxin5-11;0.2868482;0;11.03441;0.1;cell0-10
auxin5-12;1.987866;0;11.5867;0.1;cell0-10
auxin5-13;1.869214;0;10.52;0.1;cell0-10
auxin5-14;0.8045259;0;10.99827;0.1;cell0-10
auxin5-15;0.09996119;0;10.91939;0.1;cell0-10
auxin5-16;0.6335565;0;10.58188;0.1;cell0-10
auxin5-17;0.3449942;0;11.86148;0.1;cell0-10
auxin5-18;1.648359;0;10.15097;0.1;cell0-10
auxin5-19;0.4654621;0;11.42693;0.1;cell0-10
auxin5-20;1.546446;0;10.04278;0.1;cell0-10
auxin5-21;0.2530777;0;10.20321;0.1;cell0-10
auxin5-22;0.5203855;0;10.1437;0.1;cell0-10
auxin5-23;0.4407826;0;10.89527;0.1;cell0-10
auxin5-24;1.736965;0;11.22246;0.1;cell0-10
auxin5-25;0.3588997;0;11.6665;0.1;cell0-10
auxin5-26;0.3933975;0;11.20663;0.1;cell0-10
auxin5-27;1.754664;0;10.20384;0.1;cell0-10
auxin5-28;1.383526;0;11.84772;0.1;cell0-10
auxin5-29;1.090682;0;10.87986;0.1;cell0-10
auxin5-30;1.268498;0;11.67804;0.1;cell0-10
auxin5-31;1.933596;0;10.24551;0.1;cell0-10
auxin5-32;0.8743588;0;10.794;0.1;cell0-10
auxin5-33;1.349344;0;11.29391;0.1;cell0-10
auxin5-34;1.298392;0;11.18257;0.1;cell0-10
auxin5-35;0.07286657;0;10.14439;0.1;cell0-10
auxin5-36;1.582999;0;10.77812;0.1;cell0-10
auxin5-37;0.2336112;0;10.08062;0.1;cell0-10
auxin5-38;1.59381;0;11.09322;0.1;cell0-10
auxin5-39;1.911631;0;10.9218;0.1;cell0-10
auxin5-40;0.3779932;0;10.29659;0.1;cell0-10
auxin5-41;0.2843897;0;11.74718;0.1;cell0-10
auxin5-42;1.217037;0;10.14176;0.1;cell0-10
auxin5-43;1.730573;0;11.50903;0.1;cell0-10
auxin5-44;1.714671;0;10.7753;0.1;cell0-10
auxin5-45;1.52045;0;11.84573;0.1;cell0-10
auxin5-46;0.5816272;0;10.95051;0.1;cell0-10
auxin5-47;1.902457;0;11.71307;0.1;cell0-10
auxin5-48;1.477526;0;10.28898;0.1;cell0-10
auxin5-49;1.93632;0;11.42501;0.1;cell0-10
auxin5-50;1.240784;0;11.35708;0.1;cell0-10
auxin5-51;0.04543277;0;10.75582;0.1;cell0-10
auxin5-52;1.103491;0;10.18393;0.1;cell0-10
auxin5-53;1.657445;0;10.94373;0.1;cell0-10
auxin5-54;0.4196252;0;10.73836;0.1;cell0-10
auxin5-55;1.111507;0;11.68221;0.1;cell0-10
auxin5-56;0.9275607;0;10.46359;0.1;cell0-10
auxin5-57;0.6493038;0;10.75447;0.1;cell0-10
auxin5-58;0.05832213;0;11.33762;0.1;cell0-10
auxin5-59;0.8564043;0;11.78452;0.1;cell0-10
auxin5-60;0.09310935;0;10.40121;0.1;cell0-10
auxin5-61;0.3254946;0;10.69604;0.1;cell0-10
auxin5-62;1.181551;0;10.49744;0.1;cell0-10
auxin5-63;0.9032869;0;11.6214;0.1;cell0-10
auxin6-0;0.0966173;0;12.43169;0.1;cell0-12
auxin6-1;1.590442;0;12.91382;0.1;cell0-12
auxin6-2;0.5811538;0;12.3082;0.1;cell0-12
auxin6-3;1.123595;0;13.83403;0.1;cell0-12
auxin6-4;1.761047;0;12.50283;0.1;cell0-12
auxin6-5;0.9632021;0;13.60167;0.1;cell0-12
auxin6-6;0.4560075;0;13.21136;0.1;cell0-12
auxin6-7;0.2388282;0;13.83415;0.1;cell0-12
auxin6-8;0.7830946;0;12.99409;0.1;cell0-12
auxin6-9;1.918992;0;13.33748;0.1;cell0-12
auxin6-10;1.407092;0;12.03933;0.1;cell0-12
auxin6-11;0.3178153;0;12.63407;0.1;cell0-12
auxin6-12;0.2036754;0;12.38334;0.1;cell0-12
auxin6-13;0.6055435;0;13.42378;0.1;cell0-12
auxin6-14;1.075128;0;12.33034;0.1;cell0-12
auxin6-15;0.4907513;0;12.59233;0.1;cell0-12
auxin6-16;1.71718;0;13.22865;0.1;cell0-12
auxin6-17;1.616844;0;13.51712;0.1;cell0-12
auxin6-18;1.672797;0;12.0945;0.1;cell0-12
auxin6-19;1.582332;0;12.31904;0.1;cell0-12
auxin6-20;0.5463146;0;13.88089;0.1;cell0-12
auxin6-21;1.553662;0;12.0956;0.1;cell0-12
auxin6-22;1.969705;0;12.04991;0.1;cell0-12
auxin6-23;0.6972619;0;13.53814;0.1;cell0-12
auxin6-24;1.223997;0;13.16004;0.1;cell0-12
auxin6-25;1.020653;0;13.48304;0.1;cell0-12
